熟,s ʊ k ˨
熟口熟面,s ʊ k ˨   h ɐ u ˧ ˥   s ʊ k ˨   m iː n ˨
熟口面,s ʊ k ˨   h ɐ u ˧ ˥   m iː n ˨
熟客,s ʊ k ˨   h aː k ˧
熟客仔,s ʊ k ˨   h aː k ˧   t s ɐ i ˧ ˥
熟得滯,s ʊ k ˨   t ɐ k ˥   t s ɐ i ˨
熟得濟,s ʊ k ˨   t ɐ k ˥   t s ɐ i ˨
熟性,s ʊ k ˨   s ɪ ŋ ˧
熟悉,s ʊ k ˨   s ɪ k ˥
熟檔,s ʊ k ˨   t ɔː ŋ ˧
𤆣熟狗頭,s aː p ˨   s ʊ k ˨   k ɐ u ˧ ˥   tʰ ɐ u ˨ ˩
熟稔,"s ʊ k ˨   n ɐ m ˩ ˧, s ʊ k ˨   l ɐ m ˩ ˧"
熟落,s ʊ k ˨   l ɔː k ˨
熟行,s ʊ k ˨   h ɔː ŋ ˨ ˩
熟面口,s ʊ k ˨   m iː n ˨   h ɐ u ˧ ˥
熟鹽,s ʊ k ˨   j iː m ˨ ˩
熠,j ɐ p ˥
熠,s aː p ˨
熠,s aː p ˨   s ʊ k ˥   m ɐ i ˩ ˧
熠熟,s aː p ˨   s ʊ k ˨
熠熟狗頭,s aː p ˨   s ʊ k ˨   k ɐ u ˧ ˥   tʰ ɐ u ˨ ˩
熠熠閃爍,j ɐ p ˥   j ɐ p ˥   s iː m ˧ ˥   s œː k ˧
熠番薯,s aː p ˨   f aː n ˥   s yː ˧ ˥
熠粟米,s aː p ˨   s ʊ k ˥   m ɐ i ˩ ˧
熠粽,s aː p ˨   t s ʊ ŋ ˧ ˥
熠糉,s aː p ˨   t s ʊ ŋ ˧ ˥
熠蛋,s aː p ˨   t aː n ˨
熠豬潲,s aː p ˨   t s yː ˥   s aː u ˧
熠雞蛋,s aː p ˨   k ɐ i ˥   t aː n ˧ ˥
熠餃,s aː p ˨   k aː u ˧ ˥
熠鷄蛋,s aː p ˨   k ɐ i ˥   t aː n ˧ ˥
熤,j ɐ p ˥
熥,tʰ ʊ ŋ ˥
熨,tʰ ɔː ŋ ˧
熨,"tʰ ɔː ŋ ˧, w ɐ i ˧, w ɐ n ˨, w ɐ t ˥"
熨燶,tʰ ɔː ŋ ˧   l ʊ ŋ ˥
熨衫,tʰ ɔː ŋ ˧   s aː m ˥
熬,ŋ o u ˨ ˩
熯,"h ɔː n ˧, h ɔː n ˩ ˧"
熰,"ɐ u ˥, ŋ ɐ u ˥"
㷫熱,h ɪ ŋ ˧   j iː t ˨
熱,j iː t ˨
熱到死,j iː t ˨   t o u ˧   s e i ˧ ˥
熱到流晒汗,j iː t ˨   t o u ˧   l ɐ u ˨ ˩   s aː i ˧   h ɔː n ˨
熱到飛起,j iː t ˨   t o u ˧   f e i ˥   h e i ˧ ˥
熱力,j iː t ˨   l ɪ k ˨
熱力學,j iː t ˨   l ɪ k ˨   h ɔː k ˨
熱啡,j iː t ˨   f ɛː ˥
熱天,j iː t ˨   tʰ iː n ˥
熱帶,j iː t ˨   t aː i ˧
熱帶地區,j iː t ˨   t aː i ˧   t e i ˨   kʰ ɵ y ˥
熱帶植物,j iː t ˨   t aː i ˧   t s ɪ k ˨   m ɐ t ˨
熱帶氣候,j iː t ˨   t aː i ˧   h e i ˧   h ɐ u ˨
熱帶雨林,j iː t ˨   t aː i ˧   j yː ˩ ˧   l ɐ m ˨ ˩
熱帶魚,j iː t ˨   t aː i ˧   j yː ˨ ˩
熱心,j iː t ˨   s ɐ m ˥
熱心腸,j iː t ˨   s ɐ m ˥   t sʰ œː ŋ ˨ ˩
熱忱,j iː t ˨   s ɐ m ˨ ˩
熱情,j iː t ˨   t sʰ ɪ ŋ ˨ ˩
熱情洋溢,j iː t ˨   t sʰ ɪ ŋ ˨ ˩   j œː ŋ ˨ ˩   j ɐ t ˨
熱愛,"j iː t ˨   ɔː i ˧, j iː t ˨   ŋ ɔː i ˧"
熱戀,j iː t ˨   l yː n ˧ ˥
熱朱古力,j iː t ˨   t s yː ˥   k uː ˥   l ɪ k ˥
熱核,j iː t ˨   h ɐ t ˨
熱核反應,j iː t ˨   h ɐ t ˨   f aː n ˧ ˥   j ɪ ŋ ˧
熱檸茶,"j iː t ˨   n ɪ ŋ ˨ ˩   t sʰ aː ˨ ˩, j iː t ˨   l ɪ ŋ ˨ ˩   t sʰ aː ˨ ˩"
熱氣,j iː t ˨   h e i ˧
熱氣騰騰,j iː t ˨   h e i ˧   tʰ ɐ ŋ ˨ ˩   tʰ ɐ ŋ ˨ ˩
熱水,j iː t ˨   s ɵ y ˧ ˥
熱水爐,j iː t ˨   s ɵ y ˧ ˥   l o u ˨ ˩
熱浪,j iː t ˨   l ɔː ŋ ˨
熱淚,j iː t ˨   l ɵ y ˨
熱淚盈眶,j iː t ˨   l ɵ y ˨   j ɪ ŋ ˨ ˩   h ɔː ŋ ˥
熱源,j iː t ˨   j yː n ˨ ˩
熱潮,j iː t ˨   t sʰ iː u ˨ ˩
熱火,j iː t ˨   f ɔː ˧ ˥
熱烈,j iː t ˨   l iː t ˨
熱熱哋,j iː t ˨   j iː t ˧ ˥   t e i ˧ ˥
熱熱烈烈,j iː t ˨   j iː t ˨   l iː t ˨   l iː t ˨
熱狗,j iː t ˨   k ɐ u ˧ ˥
熱痱,j iː t ˨   f ɐ i ˧ ˥
熱綫,j iː t ˨   s iː n ˧
熱線,j iː t ˨   s iː n ˧
熱線電話,j iː t ˨   s iː n ˧   t iː n ˨   w aː ˧ ˥
熱能,"j iː t ˨   n ɐ ŋ ˨ ˩, j iː t ˨   l ɐ ŋ ˨ ˩"
熱脹,j iː t ˨   t s œː ŋ ˧
熱脹冷縮,j iː t ˨   t s œː ŋ ˧   l aː ŋ ˩ ˧   s ʊ k ˥
熱腸,j iː t ˨   t sʰ œː ŋ ˨ ˩
熱膨脹,j iː t ˨   pʰ aː ŋ ˨ ˩   t s œː ŋ ˧
熱茶,j iː t ˨   t sʰ aː ˨ ˩
熱處理,j iː t ˨   t sʰ yː ˩ ˧   l e i ˩ ˧
熱血,j iː t ˨   h yː t ˧
熱血動物,j iː t ˨   h yː t ˧   t ʊ ŋ ˨   m ɐ t ˨
熱血沸騰,j iː t ˨   h yː t ˧   f ɐ i ˧   tʰ ɐ ŋ ˨ ˩
熱衷,j iː t ˨   t sʰ ʊ ŋ ˥
熱衷於,j iː t ˨   t sʰ ʊ ŋ ˥   j yː ˥
熱賣,j iː t ˨   m aː i ˨
熱身,j iː t ˨   s ɐ n ˥
熱身運動,j iː t ˨   s ɐ n ˥   w ɐ n ˨   t ʊ ŋ ˨
熱辣辣,j iː t ˨   l aː t ˥   l aː t ˥
熱過頭,j iː t ˨   k w ɔː ˧   tʰ ɐ u ˨ ˩
熱量,j iː t ˨   l œː ŋ ˨
熱門,j iː t ˨   m uː n ˨ ˩
熱電,j iː t ˨   t iː n ˨
熱電學,j iː t ˨   t iː n ˨   h ɔː k ˨
熱電廠,j iː t ˨   t iː n ˨   t sʰ ɔː ŋ ˧ ˥
熱頭,j iː t ˨   tʰ ɐ u ˧ ˥
熱風,j iː t ˨   f ʊ ŋ ˥
熱風爐,j iː t ˨   f ʊ ŋ ˥   l o u ˨ ˩
熱飮,j iː t ˨   j ɐ m ˧ ˥
熱騰騰,j iː t ˨   tʰ ɐ ŋ ˨ ˩   tʰ ɐ ŋ ˨ ˩
熱鬧,"j iː t ˨   n aː u ˨, j iː t ˨   l aː u ˨"
熲,"k ɐ ŋ ˧ ˥, k w ɪ ŋ ˧ ˥, w ɪ ŋ ˨"
熳,"m aː n ˨ ˩, m aː n ˨"
熵,s œː ŋ ˥
熸,t s iː m ˥
熹,h e i ˥
熾,t sʰ iː ˧
熾熱,t sʰ iː ˧   j iː t ˨
燀,"t sʰ iː n ˧ ˥, t aː n ˨, t s iː n ˧ ˥"
燁,j iː p ˨
燂,"t sʰ iː m ˨ ˩, tʰ aː m ˨ ˩"
燃,"j iː n ˨ ˩, j iː n ˨"
燃放,j iː n ˨ ˩   f ɔː ŋ ˧
燃料,j iː n ˨ ˩   l iː u ˨
燃料油,j iː n ˨ ˩   l iː u ˨   j ɐ u ˨ ˩
燃油,j iː n ˨ ˩   j ɐ u ˨ ˩
燃燒,j iː n ˨ ˩   s iː u ˥
燃眉,j iː n ˨ ˩   m e i ˨ ˩
燃眉之急,j iː n ˨ ˩   m e i ˨ ˩   t s iː ˥   k ɐ p ˥
燃起,j iː n ˨ ˩   h e i ˧ ˥
燃點,j iː n ˨ ˩   t iː m ˧ ˥
燄,j iː m ˨
燅,"t sʰ ɐ m ˨ ˩, t sʰ iː m ˨ ˩"
燈,t ɐ ŋ ˥
燈光,t ɐ ŋ ˥   k w ɔː ŋ ˥
燈塔,t ɐ ŋ ˥   tʰ aː p ˧
燈心,t ɐ ŋ ˥   s ɐ m ˥
燈心絨,t ɐ ŋ ˥   s ɐ m ˥   j ʊ ŋ ˨ ˩
燈心草,t ɐ ŋ ˥   s ɐ m ˥   t sʰ o u ˧ ˥
燈暈,t ɐ ŋ ˥   w ɐ n ˨
燈泡,t ɐ ŋ ˥   pʰ aː u ˥
燈火,t ɐ ŋ ˥   f ɔː ˧ ˥
燈火通明,t ɐ ŋ ˥   f ɔː ˧ ˥   tʰ ʊ ŋ ˥   m ɪ ŋ ˨ ˩
燈籠,t ɐ ŋ ˥   l ʊ ŋ ˨ ˩
燈籠椒,t ɐ ŋ ˥   l ʊ ŋ ˨ ˩   t s iː u ˥
燈籠褲,t ɐ ŋ ˥   l ʊ ŋ ˨ ˩   f uː ˧
燈紅酒綠,t ɐ ŋ ˥   h ʊ ŋ ˨ ˩   t s ɐ u ˧ ˥   l ʊ k ˨
燈膽,t ɐ ŋ ˥   t aː m ˧ ˥
燉,"t ɐ n ˨, t ɵ n ˨"
燉冬菇,t ɐ n ˨   t ʊ ŋ ˥   k uː ˥
燉冬菰,t ɐ n ˨   t ʊ ŋ ˥   k uː ˥
燊,s ɐ n ˥
燋,"t sʰ iː u ˨ ˩, t s iː u ˥"
燎,"l iː u ˨ ˩, l iː u ˨"
燎原,l iː u ˨ ˩   j yː n ˨ ˩
燏,w ɐ t ˨
燐,l ɵ n ˨ ˩
燒,s iː u ˥
燒乳豬,s iː u ˥   j yː ˩ ˧   t s yː ˥
燒傷,s iː u ˥   s œː ŋ ˥
燒味,s iː u ˥   m e i ˧ ˥
燒咗灰士,s iː u ˥   t s ɔː ˧ ˥   f iː u ˥   s iː ˧ ˥
燒嘢食,s iː u ˥   j ɛː ˩ ˧   s ɪ k ˨
燒槍,s iː u ˥   t sʰ œː ŋ ˥
燒毀,s iː u ˥   w ɐ i ˧ ˥
燒灼,s iː u ˥   t s œː k ˧
燒炮仗,s iː u ˥   pʰ aː u ˧   t s œː ŋ ˧ ˥
燒烤,s iː u ˥   h aː u ˥
燒焦,s iː u ˥   t s iː u ˥
燒燬,s iː u ˥   w ɐ i ˧ ˥
燒燶咗,"s iː u ˥   n ʊ ŋ ˥   t s ɔː ˧ ˥, s iː u ˥   l ʊ ŋ ˥   t s ɔː ˧ ˥"
燒肉,s iː u ˥   j ʊ k ˨
燒腸,s iː u ˥   t sʰ œː ŋ ˧ ˥
燒臘,s iː u ˥   l aː p ˨
燒臘舖,s iː u ˥   l aː p ˨   pʰ o u ˧ ˥
燒臘鋪,s iː u ˥   l aː p ˨   pʰ o u ˧ ˥
燒親,s iː u ˥   t sʰ ɐ n ˥
燒豬,s iː u ˥   t s yː ˥
燒賣,s iː u ˥   m aː i ˧ ˥
燒錄器,s iː u ˥   l ʊ k ˨   h e i ˧
燒鎗,s iː u ˥   t sʰ œː ŋ ˥
燒雞,s iː u ˥   k ɐ i ˥
燒餅,s iː u ˥   p ɛː ŋ ˧ ˥
燒餅油條,s iː u ˥   p ɛː ŋ ˧ ˥   j ɐ u ˨ ˩   tʰ iː u ˨ ˩
燒香,s iː u ˥   h œː ŋ ˥
燒鴨,s iː u ˥   ŋ aː p ˧
燒鵝,"s iː u ˥   ŋ ɔː ˧ ˥, s iː u ˥   ɔː ˧ ˥"
燒鵝髀飯,"s iː u ˥   ŋ ɔː ˨ ˩   p e i ˧ ˥   f aː n ˨, s iː u ˥   ɔː ˨ ˩   p e i ˧ ˥   f aː n ˨"
燒鷄,s iː u ˥   k ɐ i ˥
燒鹼,s iː u ˥   k aː n ˧ ˥
燔,f aː n ˨ ˩
燕,j iː n ˧
燕,"j iː n ˥, j iː n ˧"
燕尾,j iː n ˧   m e i ˩ ˧
燕尾旗,j iː n ˧   m e i ˩ ˧   kʰ e i ˨ ˩
燕尾服,j iː n ˧   m e i ˩ ˧   f ʊ k ˨
燕巢,j iː n ˧   t sʰ aː u ˨ ˩
燕巢幕上,j iː n ˧   t sʰ aː u ˨ ˩   m ɔː k ˨   s œː ŋ ˨
燕梳,j iː n ˧   s ɔː ˥
燕爾新婚,j iː n ˧   j iː ˩ ˧   s ɐ n ˥   f ɐ n ˥
燕瘦環肥,j iː n ˧   s ɐ u ˧   w aː n ˨ ˩   f e i ˨ ˩
燕窩,j iː n ˧   w ɔː ˥
燕窩湯,j iː n ˧   w ɔː ˥   tʰ ɔː ŋ ˥
燕菜,j iː n ˧   t sʰ ɔː i ˧
燕雀,j iː n ˧   t s œː k ˧
燕雀安知鴻鵠志,"j iː n ˧   t s œː k ˧   ɔː n ˥   t s iː ˥   h ʊ ŋ ˨ ˩   k ʊ k ˥   t s iː ˧, j iː n ˧   t s œː k ˧   ŋ ɔː n ˥   t s iː ˥   h ʊ ŋ ˨ ˩   k ʊ k ˥   t s iː ˧"
燕麥,j iː n ˧   m ɐ k ˨
燕麥片,j iː n ˧   m ɐ k ˨   pʰ iː n ˧
燕麥粥,j iː n ˧   m ɐ k ˨   t s ʊ k ˥
燖,t sʰ ɐ m ˨ ˩
燘,m uː i ˧ ˥
燙,tʰ ɔː ŋ ˧
燙斗,tʰ ɔː ŋ ˧   t ɐ u ˧ ˥
燙燶,tʰ ɔː ŋ ˧   l ʊ ŋ ˥
燙衫,tʰ ɔː ŋ ˧   s aː m ˥
燚,j ɪ k ˨
燜,m uː n ˨
營,j ɪ ŋ ˨ ˩
營幕,j ɪ ŋ ˨ ˩   m ɔː k ˨
營業,j ɪ ŋ ˨ ˩   j iː p ˨
營火,j ɪ ŋ ˨ ˩   f ɔː ˧ ˥
營造,j ɪ ŋ ˨ ˩   t s o u ˨
營養,j ɪ ŋ ˨ ˩   j œː ŋ ˩ ˧
燠,j ʊ k ˥
燡,j ɪ k ˨
燥,t sʰ o u ˧
燦,t sʰ aː n ˧
燦仔,t sʰ aː n ˧   t s ɐ i ˧ ˥
燦妹,t sʰ aː n ˧   m uː i ˥
燦爛,t sʰ aː n ˧   l aː n ˨
燧,s ɵ y ˨
燧石,s ɵ y ˨   s ɛː k ˨
燬,w ɐ i ˧ ˥
燭,t s ʊ k ˥
燭光,t s ʊ k ˥   k w ɔː ŋ ˥
燭光晚餐,t s ʊ k ˥   k w ɔː ŋ ˥   m aː n ˩ ˧   t sʰ aː n ˥
燭火,t s ʊ k ˥   f ɔː ˧ ˥
燭籠,t s ʊ k ˥   l ʊ ŋ ˨ ˩
燮,"s iː p ˧, s iː t ˧"
燴,w uː i ˨
燶,n ʊ ŋ ˥
燶,"n ʊ ŋ ˥, l ʊ ŋ ˥"
燶起塊面,"n ʊ ŋ ˥   h e i ˧ ˥   f aː i ˧   m iː n ˨, l ʊ ŋ ˥   h e i ˧ ˥   f aː i ˧   m iː n ˨"
燹,s iː n ˧ ˥
燻,f ɐ n ˥
燼,"t s ɵ n ˧ ˥, t s ɵ n ˨"
燾,"t o u ˨, tʰ o u ˨ ˩"
燿,j iː u ˨
爁,"l aː m ˨ ˩, l aː m ˨"
爆,p aː u ˧
爆㿭,p aː u ˧   t sʰ aː k ˧
爆內幕,"p aː u ˧   n ɔː i ˨   m ɔː k ˨, p aː u ˧   l ɔː i ˨   m ɔː k ˨"
爆呔,p aː u ˧   tʰ aː i ˥
爆坼,p aː u ˧   t sʰ aː k ˧
爆坼膏,p aː u ˧   t sʰ aː k ˧   k o u ˥
爆夾,p aː u ˧   k aː p ˧
爆拆,p aː u ˧   t sʰ aː k ˧
爆拆膏,p aː u ˧   t sʰ aː k ˧   k o u ˥
爆料,p aː u ˧   l iː u ˧ ˥
爆晒棚,p aː u ˧   s aː i ˧   pʰ aː ŋ ˨ ˩
爆格,p aː u ˧   k aː k ˧
爆棚,p aː u ˧   pʰ aː ŋ ˨ ˩
爆樽,p aː u ˧   t s ɵ n ˥
爆滿,p aː u ˧   m uː n ˩ ˧
爆火,p aː u ˧   f ɔː ˧ ˥
爆炸,p aː u ˧   t s aː ˧
爆炸案,"p aː u ˧   t s aː ˧   ɔː n ˧, p aː u ˧   t s aː ˧   ŋ ɔː n ˧"
爆煲,p aː u ˧   p o u ˥
爆燈,p aː u ˧   t ɐ ŋ ˥
爆發,p aː u ˧   f aː t ˧
爆穀,p aː u ˧   k ʊ k ˥
爆竊,p aː u ˧   s iː t ˧
爆粗,p aː u ˧   t sʰ o u ˥
爆粗口,p aː u ˧   t sʰ o u ˥   h ɐ u ˧ ˥
爆肽,p aː u ˧   tʰ aː i ˥
爆㿭膏,p aː u ˧   t sʰ aː k ˧   k o u ˥
爆血管,p aː u ˧   h yː t ˧   k uː n ˧ ˥
爆谷,p aː u ˧   k ʊ k ˥
爆響口,p aː u ˧   h œː ŋ ˧ ˥   h ɐ u ˧ ˥
爇,j yː t ˧
爊,ŋ o u ˨ ˩
爌,"kʰ ɔː ŋ ˧, kʰ w ɔː ŋ ˧"
爍,"l ɪ k ˥, s œː k ˧"
爐,l o u ˨ ˩
爐竈,l o u ˨ ˩   t s o u ˧
爓,j iː m ˨
爔,h e i ˥
爚,j œː k ˨
爛gag,l aː n ˨   k ɛː k ˥
爛,l aː n ˨
𡁻爛,t s iː u ˨   l aː n ˨
𢱑爛,w aː ˧ ˥   l aː n ˨
爛仔,l aː n ˨   t s ɐ i ˧ ˥
爛佬,l aː n ˨   l o u ˧ ˥
爛口,l aː n ˨   h ɐ u ˧ ˥
爛咗,l aː n ˨   t s ɔː ˧ ˥
爛喊,l aː n ˨   h aː m ˧
爛喊貓,l aː n ˨   h aː m ˧   m aː u ˥
爛女,"l aː n ˨   n ɵ y ˧ ˥, l aː n ˨   l ɵ y ˧ ˥"
爛尾,l aː n ˨   m e i ˩ ˧
爛尾樓,l aː n ˨   m e i ˩ ˧   l ɐ u ˧ ˥
爛市,l aː n ˨   s iː ˩ ˧
爛市貨,l aː n ˨   s iː ˩ ˧   f ɔː ˧
爛平爛賤,l aː n ˨   pʰ ɛː ŋ ˨ ˩   l aː n ˨   t s iː n ˨
爛打,l aː n ˨   t aː ˧ ˥
爛數,l aː n ˨   s o u ˧
爛泥,"l aː n ˨   n ɐ i ˨ ˩, l aː n ˨   l ɐ i ˨ ˩"
爛泥扶唔上壁,"l aː n ˨   n ɐ i ˨ ˩   f uː ˨ ˩   m ̩ ˨ ˩   s œː ŋ ˩ ˧   p ɛː k ˧, l aː n ˨   l ɐ i ˨ ˩   f uː ˨ ˩   m ̩ ˨ ˩   s œː ŋ ˩ ˧   p ɛː k ˧"
爛湴,l aː n ˨   p aː n ˨
爛滾,l aː n ˨   k w ɐ n ˧ ˥
爛熟,l aː n ˨   s ʊ k ˨
爛牙,l aː n ˨   ŋ aː ˨ ˩
爛玩,l aː n ˨   w aː n ˧ ˥
爛癮,l aː n ˨   j ɐ n ˩ ˧
爛瞓,l aː n ˨   f ɐ n ˧
爛瞓豬,l aː n ˨   f ɐ n ˧   t s yː ˥
爛船仲有三斤釘,l aː n ˨   s yː n ˨ ˩   t s ʊ ŋ ˧   j ɐ u ˩ ˧   s aː m ˥   k ɐ n ˥   t ɛː ŋ ˥
爛船都仲有三斤釘,l aː n ˨   s yː n ˨ ˩   t o u ˥   t s ʊ ŋ ˧   j ɐ u ˩ ˧   s aː m ˥   k ɐ n ˥   t ɛː ŋ ˥
爛船都有三斤釘,l aː n ˨   s yː n ˨ ˩   t o u ˥   j ɐ u ˩ ˧   s aː m ˥   k ɐ n ˥   t ɛː ŋ ˥
爛茸茸,l aː n ˨   j ʊ ŋ ˨ ˩   j ʊ ŋ ˨ ˩
爛蒲,l aː n ˨   pʰ o u ˨ ˩
爛蓉蓉,l aː n ˨   j ʊ ŋ ˨ ˩   j ʊ ŋ ˨ ˩
爛融融,l aː n ˨   j ʊ ŋ ˨ ˩   j ʊ ŋ ˨ ˩
爛衫,l aː n ˨   s aː m ˥
爛賤,l aː n ˨   t s iː n ˨
爛賭,l aː n ˨   t o u ˧ ˥
爛賭二,l aː n ˨   t o u ˧ ˥   t s iː ˧ ˥
爛身爛勢,l aː n ˨   s ɐ n ˥   l aː n ˨   s ɐ i ˧
爛酒,l aː n ˨   t s ɐ u ˧ ˥
爛酒佬,l aː n ˨   t s ɐ u ˧ ˥   l o u ˧ ˥
爛銅爛鐵,l aː n ˨   tʰ ʊ ŋ ˨ ˩   l aː n ˨   tʰ iː t ˧
爛食,l aː n ˨   s ɪ k ˨
爛飯,l aː n ˨   f aː n ˨
爛鬼,l aː n ˨   k w ɐ i ˧ ˥
爛鬼嘢,l aː n ˨   k w ɐ i ˧ ˥   j ɛː ˩ ˧
爝,t s œː k ˨
爞,t sʰ ʊ ŋ ˨ ˩
爟,k uː n ˧
爢,m e i ˨ ˩
爣,tʰ ɔː ŋ ˧ ˥
爦,l aː m ˩ ˧
爨,t sʰ yː n ˧
爩,w ɐ t ˥
爪,t s aː u ˧ ˥
爫,t s aː u ˧ ˥
爬,pʰ aː ˨ ˩
爬上爬落,pʰ aː ˨ ˩   s œː ŋ ˩ ˧   pʰ aː ˨ ˩   l ɔː k ˨
爬山,pʰ aː ˨ ˩   s aː n ˥
爬格仔,pʰ aː ˨ ˩   k aː k ˧   t s ɐ i ˧ ˥
爬樹,pʰ aː ˨ ˩   s yː ˨
爬泳,pʰ aː ˨ ˩   w ɪ ŋ ˨
爬行,pʰ aː ˨ ˩   h ɐ ŋ ˨ ˩
爭,t s aː ŋ ˥
爭,"t sʰ aː ŋ ˥, t s aː ŋ ˥, t s ɐ ŋ ˥"
爭交,t s aː ŋ ˥   k aː u ˥
爭人錢,t s aː ŋ ˥   j ɐ n ˨ ˩   t sʰ iː n ˧ ˥
爭位企,t s aː ŋ ˥   w ɐ i ˧ ˥   kʰ e i ˩ ˧
爭住,t s aː ŋ ˥   t s yː ˨
爭住食,t s aː ŋ ˥   t s yː ˨   s ɪ k ˨
爭佢兩蚊,t s aː ŋ ˥   kʰ ɵ y ˩ ˧   l œː ŋ ˩ ˧   m ɐ n ˥
爭兩個人,t s aː ŋ ˥   l œː ŋ ˩ ˧   k ɔː ˧   j ɐ n ˨ ˩
爭到七彩,t s aː ŋ ˥   t o u ˧   t sʰ ɐ t ˥   t sʰ ɔː i ˧ ˥
爭啲,t s aː ŋ ˥   t iː ˥
爭啲唔記得咗,t s aː ŋ ˥   t iː ˥   m ̩ ˨ ˩   k e i ˧   t ɐ k ˥   t s ɔː ˧ ˥
爭執,t s ɐ ŋ ˥   t s ɐ p ˥
爭奪,t s ɐ ŋ ˥   t yː t ˨
爭好遠,t s aː ŋ ˥   h o u ˧ ˥   j yː n ˩ ˧
爭崩頭,t s aː ŋ ˥   p ɐ ŋ ˥   tʰ ɐ u ˨ ˩
爭拗,"t s aː ŋ ˥   ŋ aː u ˧, t s aː ŋ ˥   aː u ˧"
爭番啖氣,t s aː ŋ ˥   f aː n ˥   t aː m ˨   h e i ˧
爭翻啖氣,t s aː ŋ ˥   f aː n ˥   t aː m ˨   h e i ˧
爭論,t s aː ŋ ˥   l ɵ n ˨
爭議,t s aː ŋ ˥   j iː ˩ ˧
爭辯,t s ɐ ŋ ˥   p iː n ˨
爭返啖氣,t s aː ŋ ˥   f aː n ˥   t aː m ˨   h e i ˧
爭…錢,t s aː ŋ ˥   t sʰ iː n ˧ ˥
爭錢,t s aː ŋ ˥   t sʰ iː n ˧ ˥
爭隻腳,t s aː ŋ ˥   t s ɛː k ˧   k œː k ˧
爭食,t s aː ŋ ˥   s ɪ k ˨
爰,"j yː n ˨ ˩, w uː n ˨ ˩"
爲,"w ɐ i ˨ ˩, w ɐ i ˨"
爵,t s œː k ˧
爵士,t s œː k ˧   s iː ˨
爵士音樂,"t s œː k ˧   s iː ˨   j ɐ m ˥   ŋ ɔː k ˨, t s œː k ˧   s iː ˨   j ɐ m ˥   ɔː k ˨"
父,"f uː ˧ ˥, f uː ˨"
爸,p aː ˥
爸爸,p aː ˨ ˩   p aː ˥
爹,t ɛː ˥
爹娘,"t ɛː ˥   n œː ŋ ˨ ˩, t ɛː ˥   l œː ŋ ˨ ˩"
爺,j ɛː ˨ ˩
爺爺,j ɛː ˨ ˩   j ɛː ˧ ˥
爻,ŋ aː u ˨ ˩
爽,s ɔː ŋ ˧ ˥
爽利,s ɔː ŋ ˧ ˥   l e i ˨
爽口,s ɔː ŋ ˧ ˥   h ɐ u ˧ ˥
爽快,s ɔː ŋ ˧ ˥   f aː i ˧
爽手,s ɔː ŋ ˧ ˥   s ɐ u ˧ ˥
爽脆,s ɔː ŋ ˧ ˥   t sʰ ɵ y ˧
爾,j iː ˩ ˧
爾虞我詐,"j iː ˩ ˧   j yː ˨ ˩   ŋ ɔː ˩ ˧   t s aː ˧, j iː ˩ ˧   j yː ˨ ˩   ɔː ˩ ˧   t s aː ˧"
爾雅,"j iː ˩ ˧   ŋ aː ˩ ˧, j iː ˩ ˧   aː ˩ ˧"
爿,"p aː n ˧ ˥, p aː n ˨, t sʰ œː ŋ ˨ ˩"
牀,t sʰ ɔː ŋ ˨ ˩
牀下底,t sʰ ɔː ŋ ˨ ˩   h aː ˨   t ɐ i ˧ ˥
牁,"k ɔː ˥, ɔː ˥"
牂,t s ɔː ŋ ˥
牄,t sʰ œː ŋ ˥
牆,t sʰ œː ŋ ˨ ˩
牆壁,t sʰ œː ŋ ˨ ˩   p ɪ k ˥
牆旮旯,t sʰ œː ŋ ˨ ˩   k ɔː ˥   l ɔː ˥
片,pʰ iː n ˧
片,pʰ iː n ˧ ˥
片糖,pʰ iː n ˧   tʰ ɔː ŋ ˨ ˩
版,p aː n ˧ ˥
版本,p aː n ˧ ˥   p uː n ˧ ˥
版權,p aː n ˧ ˥   kʰ yː n ˨ ˩
版權所有,p aː n ˧ ˥   kʰ yː n ˨ ˩   s ɔː ˧ ˥   j ɐ u ˩ ˧
牉,"p uː n ˧, pʰ uː n ˧"
牋,t s iː n ˥
牌,pʰ aː i ˨ ˩
𠵿牌,pʰ ɛː ˥   pʰ aː i ˧ ˥
牌匾,pʰ aː i ˨ ˩   p iː n ˧ ˥
牌子,pʰ aː i ˨ ˩   t s iː ˧ ˥
牌桌,pʰ aː i ˨ ˩   t s œː k ˧
牏,"j yː ˨ ˩, tʰ ɐ u ˨ ˩"
牒,t iː p ˨
牒文,t iː p ˨   m ɐ n ˨ ˩
牓,p ɔː ŋ ˧ ˥
牕,t sʰ œː ŋ ˥
牖,j ɐ u ˩ ˧
牘,t ʊ k ˨
牙,ŋ aː ˨ ˩
牙,"ŋ aː ˨ ˩, aː ˨ ˩"
牙丫,"ŋ aː ˨ ˩   ŋ aː ˥, aː ˨ ˩   aː ˥"
牙丫仔,"ŋ aː ˨ ˩   ŋ aː ˥   t s ɐ i ˧ ˥, aː ˨ ˩   aː ˥   t s ɐ i ˧ ˥"
牙刷,"ŋ aː ˨ ˩   t sʰ aː t ˧, aː ˨ ˩   t sʰ aː t ˧ ˥"
牙呀仔,"ŋ aː ˨ ˩   aː ˥   t s ɐ i ˧ ˥, aː ˨ ˩   aː ˥   t s ɐ i ˧ ˥"
